date,currency,rate_to_usd
2024-11-01,EUR,1.06382945
2024-11-04,EUR,1.06382988
2024-11-05,EUR,1.06382904
2024-11-06,EUR,1.06382953
2024-11-07,EUR,1.06382937
2024-11-08,EUR,1.06383294
2024-11-11,EUR,1.06382967
2024-11-12,EUR,1.06382168
2024-11-13,EUR,1.06382645
2024-11-14,EUR,1.06383096
2024-11-15,EUR,1.06383067
2024-11-18,EUR,1.06382874
2024-11-19,EUR,1.06383346
2024-11-20,EUR,1.06382852
2024-11-21,EUR,1.06382957
2024-11-22,EUR,1.06382946
2024-11-25,EUR,1.06382934
2024-11-26,EUR,1.06383213
2024-11-27,EUR,1.06382878
2024-11-28,EUR,1.06382767
2024-11-29,EUR,1.06382698
2024-12-02,EUR,1.05263107
2024-12-03,EUR,1.05263206
2024-12-04,EUR,1.05263021
2024-12-05,EUR,1.05263108
2024-12-06,EUR,1.05263048
2024-12-09,EUR,1.05263188
2024-12-10,EUR,1.05262922
2024-12-11,EUR,1.05263108
2024-12-12,EUR,1.05263089
2024-12-13,EUR,1.05263103
2024-12-16,EUR,1.05263279
2024-12-17,EUR,1.05263163
2024-12-18,EUR,1.05263099
2024-12-19,EUR,1.05263097
2024-12-20,EUR,1.05263204
2024-12-27,EUR,1.05263016
2024-12-30,EUR,1.05262664
2025-01-07,EUR,1.03092718
2025-01-08,EUR,1.03092644
2025-01-09,EUR,1.03092887
2025-01-10,EUR,1.03092681
2025-01-13,EUR,1.0309276
2025-01-14,EUR,1.03092848
2025-01-15,EUR,1.03092679
2025-01-16,EUR,1.03092861
2025-01-17,EUR,1.03092611
2025-01-20,EUR,1.03092894
2025-01-21,EUR,1.03092989
2025-01-22,EUR,1.03092774
2025-01-23,EUR,1.03092554
2025-01-24,EUR,1.03093001
2025-01-27,EUR,1.03092966
2025-01-28,EUR,1.03092925
2025-01-29,EUR,1.03092688
2025-01-30,EUR,1.03092682
2025-01-31,EUR,1.03092714
2025-02-03,EUR,1.04166868
2025-02-04,EUR,1.04166655
2025-02-05,EUR,1.04166684
2025-02-06,EUR,1.04166699
2025-02-07,EUR,1.04166843
2025-02-10,EUR,1.04167021
2025-02-11,EUR,1.04166443
2025-02-12,EUR,1.04166918
2025-02-13,EUR,1.04166633
2025-02-14,EUR,1.0416676
2025-02-17,EUR,1.04166904
2025-02-18,EUR,1.04166822
2025-02-19,EUR,1.04166761
2025-02-20,EUR,1.04166971
2025-02-21,EUR,1.04166654
2025-02-24,EUR,1.04166648
2025-02-25,EUR,1.04166449
2025-02-26,EUR,1.04167184
2025-02-27,EUR,1.04166744
2025-02-28,EUR,1.0416683
2025-03-03,EUR,1.07526738
2025-03-04,EUR,1.07526646
2025-03-05,EUR,1.07526604
2025-03-06,EUR,1.07526932
2025-03-07,EUR,1.07526808
2025-03-10,EUR,1.07526688
2025-03-11,EUR,1.07526832
2025-03-12,EUR,1.07526884
2025-03-13,EUR,1.07526768
2025-03-14,EUR,1.07526631
2025-03-17,EUR,1.07526852
2025-03-18,EUR,1.07526868
2025-03-19,EUR,1.07526929
2025-03-20,EUR,1.07526912
2025-03-21,EUR,1.07526771
2025-03-24,EUR,1.07526922
2025-03-25,EUR,1.07526958
2025-03-26,EUR,1.07526873
2025-03-27,EUR,1.07526703
2025-03-28,EUR,1.07526936
2025-03-31,EUR,1.07527112
2025-04-01,EUR,1.12359387
2025-04-02,EUR,1.1235955
2025-04-03,EUR,1.12359631
2025-04-04,EUR,1.12359817
2025-04-07,EUR,1.12359589
2025-04-08,EUR,1.12359456
2025-04-09,EUR,1.12359414
2025-04-10,EUR,1.12359433
2025-04-11,EUR,1.123598
2025-04-14,EUR,1.12359682
2025-04-15,EUR,1.1235957
2025-04-16,EUR,1.1235986
2025-04-17,EUR,1.12360094
2025-04-22,EUR,1.12359377
2025-04-23,EUR,1.12359881
2025-04-24,EUR,1.12359559
2025-04-25,EUR,1.12359656
2025-04-28,EUR,1.12359788
2025-04-29,EUR,1.12359391
2025-04-30,EUR,1.12359578
2025-05-02,EUR,1.12359461
2025-05-05,EUR,1.1235943
2025-05-06,EUR,1.12359598
2025-05-07,EUR,1.12359554
2025-05-08,EUR,1.12359674
2025-05-09,EUR,1.1235936
2025-05-12,EUR,1.12359532
2025-05-13,EUR,1.12359717
2025-05-14,EUR,1.12359554
2025-05-15,EUR,1.12359648
2025-05-16,EUR,1.12359306
2025-05-19,EUR,1.12359713
2025-05-20,EUR,1.1235906
2025-05-21,EUR,1.12359579
2025-05-22,EUR,1.12359378
2025-05-23,EUR,1.12359705
2025-05-26,EUR,1.12359524
2025-05-27,EUR,1.12359475
2025-05-28,EUR,1.12359557
2025-05-30,EUR,1.12359689
2025-06-01,EUR,1.1494379
2025-06-02,EUR,1.14942792
2025-06-03,EUR,1.14942491
2025-06-04,EUR,1.14942536
2025-06-05,EUR,1.14942531
2025-06-06,EUR,1.14942398
2025-06-10,EUR,1.14942636
2025-06-11,EUR,1.14942402
2025-06-12,EUR,1.14942682
2025-06-13,EUR,1.14942478
2025-06-16,EUR,1.14942505
2025-06-17,EUR,1.14942683
2025-06-18,EUR,1.14942574
2025-06-20,EUR,1.1494267
2025-06-23,EUR,1.149423
2025-06-24,EUR,1.14942549
2025-06-25,EUR,1.14942581
2025-06-26,EUR,1.14942943
2025-06-27,EUR,1.14942545
2025-06-30,EUR,1.14942565
2025-07-01,EUR,1.16279003
2025-07-02,EUR,1.1627897
2025-07-03,EUR,1.16279316
2025-07-04,EUR,1.16279094
2025-07-07,EUR,1.16278872
2025-07-08,EUR,1.16279264
2025-07-09,EUR,1.16279146
2025-07-10,EUR,1.16279063
2025-07-11,EUR,1.16279062
2025-07-14,EUR,1.16279051
2025-07-15,EUR,1.16278979
2025-07-16,EUR,1.16279236
2025-07-17,EUR,1.16278932
2025-07-18,EUR,1.16278894
2025-07-21,EUR,1.16279021
2025-07-22,EUR,1.16278985
2025-07-23,EUR,1.16278848
2025-07-24,EUR,1.16278873
2025-07-25,EUR,1.16279088
2025-07-28,EUR,1.16279304
2025-07-29,EUR,1.16279167
2025-07-30,EUR,1.16278233
2025-07-31,EUR,1.16279146
2025-08-01,EUR,1.16279157
2025-08-04,EUR,1.16279162
2025-08-05,EUR,1.16278666
2025-08-06,EUR,1.16279
2025-08-07,EUR,1.16279029
2025-08-08,EUR,1.16278172
2025-08-11,EUR,1.16279968
2025-08-12,EUR,1.16278902
2025-08-13,EUR,1.16279047
2025-08-14,EUR,1.16279073
2025-08-15,EUR,1.16278742
2025-08-18,EUR,1.16279102
2025-08-19,EUR,1.16279526
2025-08-20,EUR,1.1627908
2025-08-21,EUR,1.16279434
2025-08-22,EUR,1.16279178
2025-08-25,EUR,1.16279181
2025-08-26,EUR,1.16279081
2025-08-27,EUR,1.16279124
2025-08-28,EUR,1.16278885
2025-08-29,EUR,1.16278803
2025-09-01,EUR,1.17647138
2025-09-02,EUR,1.17647152
2025-09-03,EUR,1.17646326
2025-09-04,EUR,1.1764706
2025-09-05,EUR,1.17647166
2025-09-08,EUR,1.17647173
2025-09-09,EUR,1.17647649
2025-09-10,EUR,1.1764689
2025-09-11,EUR,1.1764719
2025-09-12,EUR,1.17651055
2025-09-15,EUR,1.17646866
2025-09-16,EUR,1.17647163
2025-09-17,EUR,1.17646692
2025-09-18,EUR,1.17647051
2025-09-19,EUR,1.17647478
2025-09-22,EUR,1.17647054
2025-09-23,EUR,1.17647042
2025-09-24,EUR,1.17647147
2025-09-25,EUR,1.17647129
2025-09-26,EUR,1.17646872
2025-09-29,EUR,1.17646995
2025-09-30,EUR,1.17647026
2025-10-01,EUR,1.16279106
2025-10-02,EUR,1.16279244
2025-10-06,EUR,1.16278947
2025-10-07,EUR,1.16278876
2025-10-08,EUR,1.16279031
2025-10-09,EUR,1.1627892
2025-10-10,EUR,1.16278909
2025-10-13,EUR,1.16278937
2025-10-14,EUR,1.16279042
2025-10-15,EUR,1.16278981
2025-10-16,EUR,1.1627887
2025-10-17,EUR,1.16279029
2025-10-20,EUR,1.16278335
2025-10-21,EUR,1.16279239
2025-10-22,EUR,1.16279095
2025-10-23,EUR,1.16278994
2025-10-24,EUR,1.1627915
2025-10-27,EUR,1.16279247
2025-10-28,EUR,1.16278656
2025-10-29,EUR,1.16279253
2025-10-30,EUR,1.1627772
2025-10-31,EUR,1.16278939
2025-11-03,EUR,1.16279098
2025-11-04,EUR,1.1627912
2025-11-05,EUR,1.16278969
2025-11-06,EUR,1.16278984
2025-11-07,EUR,1.16279294
2025-11-10,EUR,1.16279218
2025-11-11,EUR,1.16279146
2025-11-12,EUR,1.16279751
2025-11-13,EUR,1.16279068
2025-11-14,EUR,1.16279116
2025-11-17,EUR,1.16279007
2025-11-18,EUR,1.16279086
2025-11-19,EUR,1.1627872
2025-11-20,EUR,1.16279176
2025-11-21,EUR,1.16279144
2025-11-24,EUR,1.16279154
2025-11-25,EUR,1.16279258
2025-11-26,EUR,1.16278929
2025-11-27,EUR,1.16279367
2025-11-28,EUR,1.1627913
2025-12-01,EUR,1.17646966
2025-12-02,EUR,1.17646956
2025-12-03,EUR,1.17647195
2025-12-04,EUR,1.17646975
2025-12-05,EUR,1.17647527
2025-12-08,EUR,1.17646959
2025-12-09,EUR,1.17647094
2025-12-10,EUR,1.1764704
2025-12-11,EUR,1.17647022
2025-12-12,EUR,1.17646956
2025-12-15,EUR,1.17647063
2025-12-16,EUR,1.17646993
2025-12-17,EUR,1.17647086
2025-12-18,EUR,1.1764698
2025-12-19,EUR,1.1764731
2025-12-29,EUR,1.17647847
2026-01-05,EUR,1.17647052
2026-01-06,EUR,1.17647095
2026-01-07,EUR,1.17647102
2026-01-08,EUR,1.17646981
2026-01-09,EUR,1.1764707
2026-01-12,EUR,1.17647092
2026-01-13,EUR,1.17647102
2026-01-14,EUR,1.1764704
2026-01-15,EUR,1.17647191
2026-01-16,EUR,1.17651431
2026-01-19,EUR,1.1764708
2026-01-20,EUR,1.1764686
2026-01-21,EUR,1.1764705
2026-01-22,EUR,1.17647072
2026-01-23,EUR,1.17647206
2026-01-26,EUR,1.17647052
2026-01-27,EUR,1.17647067
2026-01-28,EUR,1.17647086
2026-01-29,EUR,1.17646913
2026-01-30,EUR,1.17647009
2026-02-02,EUR,1.19047448
2026-02-03,EUR,1.19047386
2026-02-04,EUR,1.19047777
2026-02-05,EUR,1.19047529
2026-02-06,EUR,1.19047502
2026-02-09,EUR,1.19047639
2026-02-10,EUR,1.19047422
2026-02-11,EUR,1.19047492
2026-02-12,EUR,1.19047616
2026-02-13,EUR,1.19047694
2026-02-16,EUR,1.19047758
2026-02-17,EUR,1.19047651
2026-02-18,EUR,1.19047683
2026-02-19,EUR,1.19047983
2026-02-20,EUR,1.19047493
2026-02-23,EUR,1.19047184
2026-02-24,EUR,1.19047665
2026-02-25,EUR,1.19047557
2026-02-26,EUR,1.19047619
2026-02-27,EUR,1.19047685
2026-03-02,EUR,1.16279125
2026-03-03,EUR,1.16279018
2026-03-04,EUR,1.16279168
2026-03-05,EUR,1.16279137
2026-03-06,EUR,1.16279113
2026-03-09,EUR,1.16279156
2026-03-10,EUR,1.16278978
2026-03-11,EUR,1.16279152
2026-03-12,EUR,1.16279066
2026-03-13,EUR,1.16279125
2026-03-16,EUR,1.16279108
2026-03-17,EUR,1.16279342
2026-03-18,EUR,1.16278102
2026-03-19,EUR,1.16278886
2026-03-20,EUR,1.16279019
2026-03-23,EUR,1.16278724
2026-03-24,EUR,1.16278914
2026-03-25,EUR,1.16279253
2026-03-26,EUR,1.16278825
2026-03-27,EUR,1.16279146
2026-03-30,EUR,1.16278991
2026-03-31,EUR,1.16279096
2026-04-01,EUR,1.14942383
2026-04-02,EUR,1.14942289
2026-04-07,EUR,1.14942569
2020-01-14,INR,0.01616294
2020-01-17,INR,0.01616295
2020-01-20,INR,0.01616292
2020-01-21,INR,0.01616288
2020-01-22,INR,0.01616294
2020-01-23,INR,0.01616295
2020-01-24,INR,0.0161631
2020-01-27,INR,0.01616293
2020-01-28,INR,0.01616292
2020-01-29,INR,0.01616291
2020-01-30,INR,0.01616291
2020-01-31,INR,0.01616294
2020-02-03,INR,0.01558121
2020-02-04,INR,0.01558117
2020-02-05,INR,0.01558108
2020-02-06,INR,0.01558121
2020-02-07,INR,0.01558107
2020-02-10,INR,0.01558119
2020-02-11,INR,0.01558122
2020-02-12,INR,0.01558115
2020-02-13,INR,0.01558114
2020-02-14,INR,0.0155812
2020-02-17,INR,0.01558123
2020-02-18,INR,0.01558117
2020-02-19,INR,0.01558119
2020-02-20,INR,0.01558139
2020-02-21,INR,0.01558109
2020-02-25,INR,0.01558116
2020-02-26,INR,0.01558118
2020-02-27,INR,0.01558116
2020-02-28,INR,0.01558149
2020-03-02,INR,0.01340679
2020-03-03,INR,0.01340663
2020-03-05,INR,0.01340663
2020-03-06,INR,0.01340661
2020-03-10,INR,0.01340664
2020-03-11,INR,0.01340666
2020-03-12,INR,0.01340662
2020-03-13,INR,0.01340665
2020-03-16,INR,0.01340662
2020-03-17,INR,0.01340663
2020-03-18,INR,0.01340667
2020-03-19,INR,0.01340669
2020-03-20,INR,0.01340658
2020-03-23,INR,0.01340667
2020-03-24,INR,0.01340668
2020-03-25,INR,0.01340661
2020-03-26,INR,0.01340662
2020-03-27,INR,0.01340665
2020-03-30,INR,0.01340672
2020-03-31,INR,0.0134066
2020-04-01,INR,0.01334403
2020-04-02,INR,0.01334405
2020-04-06,INR,0.013344
2020-04-07,INR,0.01334404
2020-04-08,INR,0.013344
2020-04-09,INR,0.01334398
2020-04-13,INR,0.01334371
2020-04-14,INR,0.01334394
2020-04-15,INR,0.013344
2020-04-16,INR,0.01334409
2020-04-20,INR,0.01334402
2020-04-22,INR,0.01334423
2020-04-23,INR,0.01334392
2020-04-27,INR,0.01334406
2020-04-28,INR,0.01334401
2020-04-29,INR,0.01334395
2020-05-06,INR,0.01374005
2020-05-07,INR,0.01374001
2020-05-08,INR,0.01374008
2020-05-12,INR,0.01374006
2020-05-13,INR,0.01373993
2020-05-14,INR,0.01374004
2020-05-15,INR,0.01374004
2020-05-18,INR,0.01374003
2020-05-19,INR,0.01374007
2020-05-20,INR,0.01374001
2020-05-21,INR,0.01374006
2020-05-22,INR,0.01374005
2020-05-25,INR,0.01374004
2020-05-26,INR,0.01373989
2020-05-27,INR,0.01374031
2020-05-28,INR,0.01374004
2020-05-29,INR,0.01374004
2020-06-01,INR,0.01442796
2020-06-02,INR,0.01442795
2020-06-03,INR,0.0144279
2020-06-04,INR,0.0144279
2020-06-05,INR,0.01442785
2020-06-08,INR,0.01442779
2020-06-09,INR,0.01442803
2020-06-10,INR,0.01442787
2020-06-11,INR,0.01442802
2020-06-15,INR,0.01442809
2020-06-16,INR,0.01442792
2020-06-17,INR,0.01442786
2020-06-18,INR,0.01442792
2020-06-19,INR,0.01442793
2020-06-22,INR,0.01442793
2020-06-23,INR,0.01442793
2020-06-25,INR,0.01442786
2020-06-26,INR,0.01442722
2020-06-29,INR,0.01442785
2020-06-30,INR,0.01442792
2020-07-02,INR,0.01398409
2020-07-03,INR,0.01398403
2020-07-06,INR,0.01398404
2020-07-07,INR,0.01398405
2020-07-08,INR,0.01398386
2020-07-09,INR,0.01398402
2020-07-10,INR,0.01398406
2020-07-13,INR,0.01398406
2020-07-14,INR,0.01398406
2020-07-15,INR,0.01398417
2020-07-16,INR,0.01398411
2020-07-17,INR,0.01398406
2020-07-20,INR,0.01398389
2020-07-21,INR,0.01398407
2020-07-22,INR,0.0139841
2020-07-23,INR,0.013984
2020-07-24,INR,0.01398409
2020-07-27,INR,0.01398401
2020-07-28,INR,0.01398393
2020-07-29,INR,0.01398414
2020-07-30,INR,0.01398404
2020-07-31,INR,0.01398406
2020-08-03,INR,0.01353935
2020-08-04,INR,0.0135391
2020-08-05,INR,0.01353916
2020-08-06,INR,0.01353913
2020-08-07,INR,0.0135391
2020-08-10,INR,0.01353897
2020-08-11,INR,0.01353932
2020-08-14,INR,0.01353915
2020-08-17,INR,0.01353913
2020-08-18,INR,0.01353911
2020-08-19,INR,0.0135391
2020-08-20,INR,0.01353914
2020-08-21,INR,0.01353918
2020-08-24,INR,0.01353913
2020-08-25,INR,0.01353917
2020-08-26,INR,0.01353906
2020-08-27,INR,0.01353915
2020-08-28,INR,0.0135395
2020-08-31,INR,0.01353913
2020-09-01,INR,0.01314926
2020-09-02,INR,0.01314924
2020-09-03,INR,0.01314926
2020-09-04,INR,0.01314924
2020-09-07,INR,0.01314926
2020-09-08,INR,0.01314925
2020-09-09,INR,0.01314924
2020-09-10,INR,0.01314924
2020-09-11,INR,0.01314938
2020-09-14,INR,0.0131492
2020-09-15,INR,0.01314926
2020-09-16,INR,0.01314925
2020-09-17,INR,0.01314921
2020-09-18,INR,0.01314937
2020-09-21,INR,0.01314928
2020-09-22,INR,0.01314923
2020-09-23,INR,0.01314925
2020-09-24,INR,0.01314924
2020-09-25,INR,0.01314923
2020-09-28,INR,0.01314928
2020-09-29,INR,0.01314922
2020-09-30,INR,0.01314925
2020-10-01,INR,0.01289177
2020-10-02,INR,0.01289172
2020-10-05,INR,0.01289138
2020-10-06,INR,0.01289158
2020-10-07,INR,0.01289159
2020-10-08,INR,0.0128916
2020-10-09,INR,0.01289158
2020-10-12,INR,0.01289172
2020-10-13,INR,0.01289156
2020-10-14,INR,0.01289158
2020-10-15,INR,0.01289161
2020-10-16,INR,0.01289135
2020-10-19,INR,0.01289158
2020-10-20,INR,0.01289151
2020-10-21,INR,0.01289159
2020-10-22,INR,0.01289163
2020-10-23,INR,0.01289162
2020-10-26,INR,0.01289159
2020-10-27,INR,0.01289158
2020-10-28,INR,0.01289159
2020-10-29,INR,0.01289159
2020-10-30,INR,0.01289157
2020-11-02,INR,0.01301406
2020-11-03,INR,0.01301408
2020-11-05,INR,0.01301403
2020-11-06,INR,0.01301404
2020-11-09,INR,0.01301414
2020-11-10,INR,0.01301404
2020-11-11,INR,0.01301405
2020-11-12,INR,0.01301397
2020-11-13,INR,0.0130141
2020-11-16,INR,0.01301412
2020-11-17,INR,0.01301406
2020-11-18,INR,0.01301406
2020-11-19,INR,0.01301397
2020-11-20,INR,0.01301299
2020-11-23,INR,0.01301401
2020-11-24,INR,0.01301428
2020-11-25,INR,0.01301407
2020-11-27,INR,0.01301454
2020-11-30,INR,0.01301411
2020-12-01,INR,0.01351716
2020-12-02,INR,0.01351717
2020-12-03,INR,0.01351719
2020-12-04,INR,0.01351717
2020-12-07,INR,0.01351715
2020-12-08,INR,0.01351721
2020-12-09,INR,0.01351721
2020-12-10,INR,0.01351713
2020-12-11,INR,0.013517
2020-12-14,INR,0.01351729
2020-12-15,INR,0.01351697
2020-12-16,INR,0.01351712
2020-12-17,INR,0.01351713
2020-12-18,INR,0.01351714
2020-12-21,INR,0.01351717
2020-12-22,INR,0.01351716
2020-12-23,INR,0.01351717
2020-12-25,INR,0.01351717
2020-12-28,INR,0.01351727
2020-12-29,INR,0.01351669
2021-01-11,INR,0.01342652
2021-01-12,INR,0.01342637
2021-01-13,INR,0.01342643
2021-01-14,INR,0.01342643
2021-01-15,INR,0.01342655
2021-01-18,INR,0.013426
2021-01-19,INR,0.01342646
2021-01-20,INR,0.01342635
2021-01-21,INR,0.01342639
2021-01-22,INR,0.01342642
2021-01-25,INR,0.0134264
2021-01-26,INR,0.01342644
2021-01-27,INR,0.01342643
2021-01-28,INR,0.01342643
2021-01-29,INR,0.01342647
2021-02-01,INR,0.01345352
2021-02-03,INR,0.01345353
2021-02-04,INR,0.01345353
2021-02-05,INR,0.01345346
2021-02-08,INR,0.01345352
2021-02-09,INR,0.01345358
2021-02-10,INR,0.01345351
2021-02-11,INR,0.01345366
2021-02-12,INR,0.01345299
2021-02-15,INR,0.01345362
2021-02-16,INR,0.01345346
2021-02-17,INR,0.01345315
2021-02-18,INR,0.01345371
2021-02-19,INR,0.0134536
2021-02-24,INR,0.01345354
2021-02-25,INR,0.0134535
2021-03-01,INR,0.01341741
2021-03-02,INR,0.01341741
2021-03-03,INR,0.01341742
2021-03-04,INR,0.0134174
2021-03-09,INR,0.01341753
2021-03-10,INR,0.01341713
2021-03-11,INR,0.01341746
2021-03-12,INR,0.01341739
2021-03-15,INR,0.01341745
2021-03-16,INR,0.01341736
2021-03-17,INR,0.01341745
2021-03-18,INR,0.01341748
2021-03-19,INR,0.0134174
2021-03-22,INR,0.0134175
2021-03-23,INR,0.01341746
2021-03-24,INR,0.01341739
2021-03-25,INR,0.0134173
2021-03-26,INR,0.01341748
2021-03-29,INR,0.0134174
2021-03-30,INR,0.01341736
2021-03-31,INR,0.01341739
2021-04-01,INR,0.01314579
2021-04-02,INR,0.01314579
2021-04-05,INR,0.01314576
2021-04-06,INR,0.01314575
2021-04-07,INR,0.01314581
2021-04-08,INR,0.01314578
2021-04-09,INR,0.01314575
2021-04-12,INR,0.01314581
2021-04-13,INR,0.01314579
2021-04-14,INR,0.01314582
2021-04-15,INR,0.01314578
2021-04-16,INR,0.01314579
2021-04-19,INR,0.01314569
2021-04-20,INR,0.0131458
2021-04-21,INR,0.01314588
2021-04-22,INR,0.01314581
2021-04-23,INR,0.01314566
2021-04-26,INR,0.01314622
2021-04-27,INR,0.0131458
2021-04-28,INR,0.01314571
2021-04-29,INR,0.01314584
2021-04-30,INR,0.0131458
2021-05-04,INR,0.01352408
2021-05-11,INR,0.01352436
2021-05-12,INR,0.01352447
2021-05-13,INR,0.01352449
2021-05-14,INR,0.01352448
2021-05-17,INR,0.01352452
2021-05-18,INR,0.01352449
2021-05-19,INR,0.01352452
2021-05-20,INR,0.01352424
2021-05-24,INR,0.01352448
2021-05-25,INR,0.01352447
2021-05-26,INR,0.01352448
2021-05-27,INR,0.01352451
2021-05-28,INR,0.0135245
2021-05-31,INR,0.01352446
2021-06-01,INR,0.01377981
2021-06-02,INR,0.01377986
2021-06-03,INR,0.01377972
2021-06-07,INR,0.01377981
2021-06-08,INR,0.01377979
2021-06-09,INR,0.01377981
2021-06-10,INR,0.0137798
2021-06-11,INR,0.01377984
2021-06-15,INR,0.0137799
2021-06-16,INR,0.01377977
2021-06-17,INR,0.01377982
2021-06-18,INR,0.0137799
2021-06-21,INR,0.01377982
2021-06-22,INR,0.01377988
2021-06-23,INR,0.01377986
2021-06-24,INR,0.01377985
2021-06-25,INR,0.01377988
2021-06-28,INR,0.0137798
2021-06-29,INR,0.01377979
2021-06-30,INR,0.01377979
2021-07-01,INR,0.01352816
2021-07-02,INR,0.01352815
2021-07-05,INR,0.01352812
2021-07-06,INR,0.01352813
2021-07-07,INR,0.01352813
2021-07-08,INR,0.0135281
2021-07-09,INR,0.01352814
2021-07-12,INR,0.01352815
2021-07-13,INR,0.01352814
2021-07-14,INR,0.01352809
2021-07-15,INR,0.01352835
2021-07-16,INR,0.01352818
2021-07-19,INR,0.01352815
2021-07-20,INR,0.0135282
2021-07-21,INR,0.01352838
2021-07-22,INR,0.01352815
2021-07-23,INR,0.01352817
2021-07-26,INR,0.01352815
2021-07-27,INR,0.01352814
2021-07-28,INR,0.01352812
2021-07-29,INR,0.01352813
2021-07-30,INR,0.01352815
2021-08-02,INR,0.01359626
2021-08-03,INR,0.01359625
2021-08-04,INR,0.01359627
2021-08-05,INR,0.01359619
2021-08-06,INR,0.01359629
2021-08-09,INR,0.01359616
2021-08-10,INR,0.01359624
2021-08-11,INR,0.01359618
2021-08-12,INR,0.0135962
2021-08-16,INR,0.01359604
2021-08-17,INR,0.01359642
2021-08-18,INR,0.01359619
2021-08-19,INR,0.01359625
2021-08-20,INR,0.01359661
2021-08-23,INR,0.01359616
2021-08-24,INR,0.01359619
2021-08-25,INR,0.01359614
2021-08-26,INR,0.01359622
2021-08-27,INR,0.01359613
2021-08-30,INR,0.01359627
2021-08-31,INR,0.01359615
2021-09-01,INR,0.01371932
2021-09-02,INR,0.01371928
2021-09-03,INR,0.01371933
2021-09-06,INR,0.01371933
2021-09-07,INR,0.01371925
2021-09-08,INR,0.01371926
2021-09-09,INR,0.0137193
2021-09-10,INR,0.01371923
2021-09-13,INR,0.01371932
2021-09-14,INR,0.01371929
2021-09-15,INR,0.01371935
2021-09-16,INR,0.01371929
2021-09-17,INR,0.01371932
2021-09-20,INR,0.01371928
2021-09-21,INR,0.01371946
2021-09-23,INR,0.01371931
2021-09-24,INR,0.0137193
2021-09-27,INR,0.01371925
2021-09-28,INR,0.01371933
2021-09-29,INR,0.0137193
2021-09-30,INR,0.01371934
2021-10-01,INR,0.01402325
2021-10-04,INR,0.01402317
2021-10-05,INR,0.01402326
2021-10-06,INR,0.01402321
2021-10-07,INR,0.0140233
2021-10-08,INR,0.01402321
2021-10-11,INR,0.0140232
2021-10-12,INR,0.0140233
2021-10-14,INR,0.01402308
2021-10-15,INR,0.01402331
2021-10-18,INR,0.01402328
2021-10-19,INR,0.0140232
2021-10-20,INR,0.01402328
2021-10-21,INR,0.0140233
2021-10-22,INR,0.0140233
2021-10-25,INR,0.01402328
2021-10-26,INR,0.01402326
2021-10-27,INR,0.01402333
2021-10-28,INR,0.01402285
2021-10-29,INR,0.01402328
2021-11-01,INR,0.01370233
2021-11-02,INR,0.01370233
2021-11-08,INR,0.01370241
2021-11-09,INR,0.01370238
2021-11-10,INR,0.01370244
2021-11-11,INR,0.01370239
2021-11-12,INR,0.01370225
2021-11-15,INR,0.01370237
2021-11-16,INR,0.01370237
2021-11-17,INR,0.01370221
2021-11-18,INR,0.01370239
2021-11-19,INR,0.01370241
2021-11-22,INR,0.01370239
2021-11-23,INR,0.01370239
2021-11-24,INR,0.0137023
2021-11-25,INR,0.01370239
2021-11-26,INR,0.01370239
2021-11-29,INR,0.01370244
2021-12-01,INR,0.01354095
2021-12-02,INR,0.01354099
2021-12-03,INR,0.01354113
2021-12-06,INR,0.01354096
2021-12-07,INR,0.01354095
2021-12-08,INR,0.01354096
2021-12-09,INR,0.01354096
2021-12-10,INR,0.01354093
2021-12-13,INR,0.01354095
2021-12-14,INR,0.0135409
2021-12-15,INR,0.01354101
2021-12-16,INR,0.01354097
2021-12-17,INR,0.01354096
2021-12-20,INR,0.01354097
2021-12-21,INR,0.01354097
2021-12-22,INR,0.0135412
2021-12-23,INR,0.01354097
2021-12-27,INR,0.01354096
2021-12-29,INR,0.01354096
2021-12-30,INR,0.01354096
2022-01-10,INR,0.01306336
2022-01-11,INR,0.0130634
2022-01-12,INR,0.01306337
2022-01-13,INR,0.01306335
2022-01-14,INR,0.01306336
2022-01-17,INR,0.01306342
2022-01-18,INR,0.01306351
2022-01-19,INR,0.01306323
2022-01-20,INR,0.01306337
2022-01-21,INR,0.01306331
2022-01-24,INR,0.01306329
2022-01-25,INR,0.01306335
2022-01-26,INR,0.01306327
2022-01-27,INR,0.01306344
2022-01-28,INR,0.0130632
2022-01-31,INR,0.01306327
2022-02-01,INR,0.01269843
2022-02-02,INR,0.01269842
2022-02-03,INR,0.01269841
2022-02-04,INR,0.01269841
2022-02-07,INR,0.0126984
2022-02-08,INR,0.01269836
2022-02-09,INR,0.01269845
2022-02-10,INR,0.01269844
2022-02-11,INR,0.01269841
2022-02-14,INR,0.01269855
2022-02-15,INR,0.01269842
2022-02-16,INR,0.01269842
2022-02-17,INR,0.01269842
2022-02-18,INR,0.01269835
2022-02-21,INR,0.01269849
2022-02-22,INR,0.01269852
2022-02-24,INR,0.01269857
2022-02-25,INR,0.01269844
2022-02-28,INR,0.01269841
2022-03-01,INR,0.00904
2022-03-02,INR,0.00903998
2022-03-03,INR,0.00903997
2022-03-04,INR,0.00903995
2022-03-09,INR,0.00903999
2022-03-10,INR,0.00903996
2022-03-11,INR,0.00903996
2022-03-14,INR,0.00903998
2022-03-15,INR,0.00903992
2022-03-16,INR,0.00903995
2022-03-17,INR,0.00904
2022-03-18,INR,0.00904027
